time;period
259.463;1.203758748004244
260.713;1.276251763360433
261.964;1.2762392975456105
263.214;1.2762823843153024
264.465;1.443096574532736
265.715;1.2789745255346583
266.966;1.3071682820090298
268.216;1.29806008817466
269.466;1.28290956256529
270.717;1.2345065377679827
271.967;1.2882084610246634
273.217;1.2115687392731214
274.467;1.2383690696629996
275.717;1.2258618226085447
276.968;1.254183706969316
278.218;1.3658729283336755
279.468;1.1565867403704124
280.717;1.2841630095187255
281.967;1.1693242064405174
283.217;1.2263334067105283
284.467;1.3043775298483684
285.717;1.2531040009547731
286.967;1.1959127611035347
288.217;1.2140348145370017
289.467;1.2837598874467337
290.716;1.2132116684141432
291.966;1.2605429294790986
293.216;1.2519385919951906
294.465;1.2170499826197092
295.715;1.3567772044662663
296.964;1.2812659511159006
298.214;1.1482528706671196
299.463;1.2588227157384715
300.713;1.2163806767615806
301.962;1.2920216667398112
303.212;1.209763963078365
304.461;1.243603177926655
305.71;1.2746293639490227
306.96;1.2925677597085061
308.209;1.1892651796472111
309.458;1.2325049382079527
310.707;1.2254527344419524
311.957;1.2165335383713145
313.206;1.337372712014055
314.455;1.2693890855480476
315.704;1.1860058022832478
316.953;1.2949330973527386
318.202;1.3551378098506317
319.451;1.3005632630275572
320.7;1.1729515017022993
321.949;1.2247182963566876
323.198;1.3122255574593311
324.447;1.213506526719061
325.695;1.2710009714073114
326.944;1.2875417026714668
328.193;1.2024234764210957
329.442;1.24572373219691
330.69;1.0866766329965463
331.939;1.1974406179332857
333.188;1.2360415924303418
334.436;1.1862608409017577
335.685;1.3302205651965817
336.934;1.1770529311019682
338.182;1.2265277756651507
339.431;1.2550470288643045
340.679;1.3205236644533056
341.927;1.176636892441028
343.176;1.306598187607748
344.424;1.2488716530509794
345.673;1.1992945674476023
346.921;1.2713851737131636
348.169;1.2582829847786734
349.417;1.21824915614206
350.666;1.251730104249501
351.914;1.228924320156912
353.162;1.2538258672625624
354.41;1.2812465337260524
355.658;1.3274308408072675
356.906;1.1861892250586576
358.154;1.3547216687328134
359.403;1.150445610023875
360.651;1.2404307452482208
361.898;1.2773658603242286
363.146;1.2620095933867517
364.394;1.2167750240089703
365.642;1.2375038874821362
366.89;1.2232399532670584
368.138;1.2183317621527894
369.386;1.2903401048510512
370.634;1.2656407742982523
371.881;1.2130745202369673
373.129;1.2926799937716626
374.377;1.2630849760438303
375.624;1.2883131059419481
376.872;1.2791314420961806
378.12;1.2061802494538965
379.367;1.2195809479901516
380.615;1.284954680256163
381.862;1.2779985132716731
383.11;1.2464649203017926
384.357;1.253376369165439
385.605;1.3113132447894214
386.852;1.2178214305582085
388.1;1.274754869058502
389.347;1.2372603673783054
390.594;1.2364559398386388
